Name,Link,Tags
Smack Studio,https://store.steampowered.com/app/1739300/Smack_Studio/?snr=1_7_7_7000_150_32,"Character Customization,Local Multiplayer,2D Fighter,Design & Illustration,Sandbox,Pixel Graphics,2.5D,Multiplayer,Fighting,Level Editor,Automation,Software,Game Development,Early Access,Indie,Combat,Casual,PvP,2D Platformer,Co-op"
Star Trek Timelines,https://store.steampowered.com/app/600750/Star_Trek_Timelines/?snr=1_7_7_7000_150_32,"Free to Play,Strategy,Space,Adventure,RPG,Sci-fi,Multiplayer,Singleplayer,Action"
Lost in Play,https://store.steampowered.com/app/1328840/Lost_in_Play/?snr=1_7_7_7000_150_32,"Puzzle,Indie,Point & Click,Singleplayer,Mystery,Casual,Hand-drawn,Cartoon,Adventure,Female Protagonist,Fantasy,Wholesome,Comedy,Colorful,Surreal,Story Rich,Funny,Family Friendly,Atmospheric,2D"
Black Squad,https://store.steampowered.com/app/550650/Black_Squad/?snr=1_7_7_7000_150_32,"Free to Play,FPS,Shooter,Multiplayer,Action,Early Access,First-Person,Military,PvP,Singleplayer,Co-op,War,Tactical,Massively Multiplayer,Team-Based,Violent,Open World,Strategy,Gore,Adventure"
Abandoned Souls,https://store.steampowered.com/app/2412490/Abandoned_Souls/?snr=1_7_7_7000_150_32,"Walking Simulator,Horror,Psychological Horror,Atmospheric,Realistic,Survival Horror,First-Person,Exploration,Dark,Singleplayer,Adventure,Mystery,Thriller,Story Rich,Multiple Endings,Linear,Action,Old School,Indie,3D"
Half-Life 2: Episode One,https://store.steampowered.com/app/380/HalfLife_2_Episode_One/?snr=1_7_7_7000_150_32,"FPS,Action,Sci-fi,Singleplayer,First-Person,Story Rich,Shooter,Classic,Dystopian,Aliens,Adventure,Zombies,Episodic,Atmospheric,Silent Protagonist,Great Soundtrack,Short,Puzzle,Cinematic,Moddable"
Suspects: Mystery Mansion,https://store.steampowered.com/app/1576060/Suspects_Mystery_Mansion/?snr=1_7_7_7000_150_32,"Online Co-Op,Multiplayer,Conversation,Social Deduction,2D,PvP,Co-op,Funny,Casual,Psychological,Strategy,Mystery,Detective,Character Customization,Assassin,Top-Down,Action,Family Friendly,Action-Adventure,Atmospheric"
Russian Life Simulator,https://store.steampowered.com/app/1070330/Russian_Life_Simulator/?snr=1_7_7_7000_150_32,"Simulation,Memes,Clicker,Singleplayer,2D,Indie,Action,Great Soundtrack,Strategy,Casual,Atmospheric,Sports,Life Sim,Relaxing,Story Rich,Family Friendly,Adventure,Lore-Rich,Character Customization,Stylized"
King's Bounty: The Legend,https://store.steampowered.com/app/25900/Kings_Bounty_The_Legend/?snr=1_7_7_7000_150_32,"RPG,Strategy,Turn-Based Strategy,Fantasy,Turn-Based,Adventure,Hex Grid,Singleplayer,Tactical,Tactical RPG,Turn-Based Combat,Atmospheric,Great Soundtrack,Classic,Open World,Addictive,Comedy,Strategy RPG"
Men of War™,https://store.steampowered.com/app/7830/Men_of_War/?snr=1_7_7_7000_150_33,"Strategy,World War II,RTS,Tactical,Multiplayer,Military,Real Time Tactics,Realistic,War,Co-op,Action,Singleplayer,Moddable,Simulation,Historical,Level Editor,Mod,Shooter,Real-Time,Sandbox"
Eternal Evil,https://store.steampowered.com/app/1673630/Eternal_Evil/?snr=1_7_7_7000_150_32,"Survival Horror,Horror,First-Person,Singleplayer,Sexual Content,Zombies,Action,Gore,Violent,Atmospheric,Story Rich,FPS,Dark,Psychological Horror,Survival,Adventure,Open World,Nudity,Vampire,Shooter"
MechWarrior 5: Mercenaries,https://store.steampowered.com/app/784080/MechWarrior_5_Mercenaries/?snr=1_7_7_7000_150_33,"Mechs,Simulation,FPS,Action,Shooter,Co-op,Vehicular Combat,First-Person,Moddable,Destruction,3D,Singleplayer,Online Co-Op,Combat,Futuristic,Tutorial,Economy,Management,PvE,Resource Management"
SYNTHETIK: Legion Rising,https://store.steampowered.com/app/528230/SYNTHETIK_Legion_Rising/?snr=1_7_7_7000_150_33,"Top-Down Shooter,Roguelite,Indie,Action,Action Roguelike,Online Co-Op,Difficult,Shooter,Co-op,Twin Stick Shooter,Roguelike,Isometric,Robots,Top-Down,Cyberpunk,Bullet Hell,Great Soundtrack,Multiplayer,Singleplayer,Tactical"
Tavern Master,https://store.steampowered.com/app/1525700/Tavern_Master/?snr=1_7_7_7000_150_33,"Management,Simulation,Building,Medieval,Strategy,Resource Management,Indie,City Builder,Top-Down,Relaxing,Time Management,Singleplayer,Atmospheric,Crafting,Stylized,Historical,3D,Adventure,Dungeons & Dragons,Casual"
Terra Nil,https://store.steampowered.com/app/1593030/Terra_Nil/?snr=1_7_7_7000_150_33,"Nature,Strategy,Relaxing,Puzzle,City Builder,Procedural Generation,Atmospheric,Casual,Turn-Based Strategy,Isometric,2.5D,Singleplayer,Colorful,Emotional,Resource Management,Cute,Family Friendly,Stylized,Instrumental Music,Post-apocalyptic"
GYLT,https://store.steampowered.com/app/2206210/GYLT/?snr=1_7_7_7000_150_33,"Action,Adventure,Horror,Narration,Puzzle,Female Protagonist,Exploration,Hidden Object,Emotional,Mystery,Supernatural,Stealth,Story Rich,Action-Adventure,3D,Multiple Endings,Controller,Third Person,Singleplayer,Survival Horror"
The Panic Room. House of secrets,https://store.steampowered.com/app/436160/The_Panic_Room_House_of_secrets/?snr=1_7_7_7000_150_33,"Free to Play,Hidden Object,Adventure,Casual,Puzzle,Mystery,Atmospheric,Detective,Psychological Horror,Horror,Singleplayer,2D,Hand-drawn,Investigation,Nonlinear,Character Action Game,RPG,Visual Novel,CRPG,First-Person"
Star Conflict,https://store.steampowered.com/app/212070/Star_Conflict/?snr=1_7_7_7000_150_33,"Free to Play,Space,Action,Multiplayer,Massively Multiplayer,Sci-fi,Simulation,Open World,Space Sim,Flight,Shooter,Co-op,PvP,Third Person,Competitive,Adventure,Atmospheric,Sandbox,MMORPG,Spaceships"
Dota Underlords,https://store.steampowered.com/app/1046930/Dota_Underlords/?snr=1_7_7_7000_150_33,"Free to Play,Strategy,Casual,Auto Battler,Multiplayer,Tactical,Turn-Based Tactics,Chess,Turn-Based,Mature,Competitive,Fantasy,Card Game,Board Game,Singleplayer,Deckbuilding,PvP,Co-op,Automation,MOBA"
Potionomics,https://store.steampowered.com/app/1874490/Potionomics/?snr=1_7_7_7000_150_33,"Deckbuilding,Dating Sim,Capitalism,Simulation,Fantasy,Indie,RPG,Female Protagonist,Crafting,Resource Management,Card Game,Strategy,Romance,Management,Time Management,Life Sim,Wholesome,Singleplayer,LGBTQ+,Anime"
PROJECT: PLAYTIME,https://store.steampowered.com/app/1961460/PROJECT_PLAYTIME/?snr=1_7_7_7000_150_33,"Multiplayer,Survival Horror,Horror,Puzzle,Online Co-Op,Team-Based,Romance,3D,Cute,Character Customization,First-Person,Dark,Psychological Horror,Action,Lore-Rich,Atmospheric,Exploration,Early Access,Third Person,Realistic"
Transformice,https://store.steampowered.com/app/335240/Transformice/?snr=1_7_7_7000_150_33,"Free to Play,Multiplayer,Funny,Massively Multiplayer,2D,Platformer,Casual,Cute,Racing,Adventure,Online Co-Op,Indie,Survival,Strategy,Mouse only,Co-op,Family Friendly,Comedy,Puzzle,Action"
Hidden Deep,https://store.steampowered.com/app/976890/Hidden_Deep/?snr=1_7_7_7000_150_33,"Early Access,Dark,Mystery,Thriller,2D,Horror,Mining,Exploration,Sci-fi,Action-Adventure,Physics,Singleplayer,Action,Aliens,Atmospheric,Story Rich,Adventure,Shooter,Realistic,Puzzle Platformer"
Ticket to Ride,https://store.steampowered.com/app/108200/Ticket_to_Ride/?snr=1_7_7_7000_150_33,"Board Game,Strategy,Tabletop,Casual,Multiplayer,Turn-Based,Indie,Trains,Family Friendly,Singleplayer,Touch-Friendly,Addictive,Local Multiplayer,Turn-Based Tactics,Turn-Based Strategy,2D,Competitive,Replay Value,Asynchronous Multiplayer,Hand-drawn"
"Warhammer 40,000: Mechanicus",https://store.steampowered.com/app/673880/Warhammer_40000_Mechanicus/?snr=1_7_7_7000_150_33,"Warhammer 40K,Strategy,Turn-Based Tactics,Games Workshop,Turn-Based Combat,Sci-fi,Turn-Based,Atmospheric,Tactical,Great Soundtrack,Turn-Based Strategy,Singleplayer,Indie,RPG,Robots,Dungeon Crawler,Difficult,Character Customization,Story Rich,Board Game"
rFactor 2,https://store.steampowered.com/app/365960/rFactor_2/?snr=1_7_7_7000_150_33,"Racing,Automobile Sim,Simulation,Sports,Realistic,Driving,Multiplayer,VR,Singleplayer,Moddable,eSports,Physics"
Goat Simulator,https://store.steampowered.com/app/265930/Goat_Simulator/?snr=1_7_7_7000_150_33,"Simulation,Funny,Comedy,Open World,Sandbox,Physics,Destruction,Casual,Indie,Action,Memes,Singleplayer,Third Person,Co-op,Local Multiplayer,Dark Humor,3D,Cute,Exploration,Arcade"
Ostranauts,https://store.steampowered.com/app/1022980/Ostranauts/?snr=1_7_7_7000_150_34,"Early Access,Immersive Sim,Space,Management,Exploration,Colony Sim,Survival,Open World Survival Craft,Open World,Base Building,Space Sim,Strategy,Building,Character Customization,RPG,2D,Lore-Rich,Procedural Generation,Roguelike,Realistic"
HUNTDOWN,https://store.steampowered.com/app/598550/HUNTDOWN/?snr=1_7_7_7000_150_34,"Action,Pixel Graphics,Shooter,Side Scroller,Local Co-Op,Shoot 'Em Up,2D,Arcade,Retro,Cyberpunk,Precision Platformer,Platformer,Co-op,1980s,Violent,Sci-fi,2D Platformer,Online Co-Op,Dystopian,Futuristic"
DUSK,https://store.steampowered.com/app/519860/DUSK/?snr=1_7_7_7000_150_34,"FPS,Retro,Shooter,Fast-Paced,Horror,Old School,First-Person,Lovecraftian,Great Soundtrack,1990's,Action,Dark Humor,Singleplayer,Classic,Atmospheric,Arena Shooter,Blood,Level Editor,PvP,Bullet Time"
The Thrill of the Fight - VR Boxing,https://store.steampowered.com/app/494150/The_Thrill_of_the_Fight__VR_Boxing/?snr=1_7_7_7000_150_34,"Sports,Action,VR,3D Fighter,Boxing,Fighting,Singleplayer"
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,https://store.steampowered.com/app/543870/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_2/?snr=1_7_7_7000_150_34,"Action,Adventure,Anime,Strategy,Fighting,Multiplayer,Ninja,Story Rich,Open World,3D Fighter,Singleplayer"
Half-Life: Opposing Force,https://store.steampowered.com/app/50/HalfLife_Opposing_Force/?snr=1_7_7_7000_150_34,"FPS,Action,Classic,Sci-fi,Singleplayer,Shooter,First-Person,Aliens,1990's,Adventure,Atmospheric,Military,Story Rich,Silent Protagonist,Great Soundtrack,Gore,Puzzle,Moddable,Co-op,Retro"
Ultimate Epic Battle Simulator 2,https://store.steampowered.com/app/1468720/Ultimate_Epic_Battle_Simulator_2/?snr=1_7_7_7000_150_34,"Early Access,Simulation,Action,Strategy,Sandbox,God Game,RTS,Grand Strategy,Wargame,Choose Your Own Adventure,Real Time Tactics,Exploration,3D,Hack and Slash,Cinematic,Colorful,First-Person,Realistic,Third Person,Top-Down"
Serious Sam: Siberian Mayhem,https://store.steampowered.com/app/1792250/Serious_Sam_Siberian_Mayhem/?snr=1_7_7_7000_150_34,"Action,Adventure,Shooter,First-Person,3D,Atmospheric,Dark,Old School,Horror,Sci-fi,Combat,Online Co-Op,Linear,Singleplayer,FPS,Fantasy,Demons,Difficult,Gore,Violent"
Shadows of Forbidden Gods,https://store.steampowered.com/app/1741640/Shadows_of_Forbidden_Gods/?snr=1_7_7_7000_150_34,"Strategy,Simulation,God Game,Grand Strategy,Turn-Based Strategy,Outbreak Sim,Political Sim,2D,Top-Down,Conspiracy,Crime,Dark,Dark Fantasy,Destruction,Dystopian,Economy,Fantasy,Gothic,Horror,Illuminati"
SpiderHeck,https://store.steampowered.com/app/1329500/SpiderHeck/?snr=1_7_7_7000_150_34,"Local Multiplayer,Physics,2D Fighter,Funny,Fighting,Swordplay,PvP,Parkour,Multiplayer,2D,4 Player Local,Action,Comedy,Futuristic,Local Co-Op,Combat,Co-op,Colorful,Online Co-Op,Sci-fi"
The Four Kings Casino and Slots,https://store.steampowered.com/app/260430/The_Four_Kings_Casino_and_Slots/?snr=1_7_7_7000_150_34,"Free to Play,Gambling,Card Game,Simulation,Casual,Massively Multiplayer,Multiplayer,Character Customization,Relaxing,Replay Value,Open World,Indie,3D,Controller,Third Person,PvP,PvE,Gaming,Early Access,War"
Metro Simulator 2,https://store.steampowered.com/app/1787480/Metro_Simulator_2/?snr=1_7_7_7000_150_34,"Simulation,First-Person,3D,Realistic,Driving,Life Sim,Family Friendly,Immersive Sim,Colorful,Historical,Management,Artificial Intelligence,Time Manipulation,Linear,Score Attack,Singleplayer,Physics,6DOF,Trains,Transportation"
Ben and Ed - Blood Party,https://store.steampowered.com/app/500260/Ben_and_Ed__Blood_Party/?snr=1_7_7_7000_150_34,"Multiplayer,Zombies,Co-op,Action,Indie,Funny,Level Editor,Parkour,3D Platformer,Gore,Violent,Horror,Platformer,4 Player Local,Singleplayer,Third Person,Split Screen,Local Multiplayer,Sexual Content"
FTL: Faster Than Light,https://store.steampowered.com/app/212680/FTL_Faster_Than_Light/?snr=1_7_7_7000_150_34,"Roguelike,Space,Strategy,Sci-fi,Indie,Singleplayer,Perma Death,Difficult,Replay Value,Real-Time with Pause,Great Soundtrack,2D,Simulation,Roguelite,Survival,Adventure,Pixel Graphics,RPG,Atmospheric,Addictive"
Darksiders Genesis,https://store.steampowered.com/app/710920/Darksiders_Genesis/?snr=1_7_7_7000_150_34,"Action,Adventure,Hack and Slash,Co-op,Multiplayer,Local Co-Op,Isometric,Action RPG,Top-Down,RPG,Dungeon Crawler,Loot,Gore,Singleplayer,Top-Down Shooter,Split Screen,Great Soundtrack,Puzzle,Fantasy,Twin Stick Shooter"
Starcom: Nexus,https://store.steampowered.com/app/863590/Starcom_Nexus/?snr=1_7_7_7000_150_35,"Space,RPG,Action,Sci-fi,Adventure,Indie,Exploration,Open World,Space Sim,Top-Down,Story Rich,Building,Action RPG,Beautiful,2D,Singleplayer"
OMSI 2: Steam Edition,https://store.steampowered.com/app/252530/OMSI_2_Steam_Edition/?snr=1_7_7_7000_150_34,"Automobile Sim,Simulation,Driving,Realistic,Singleplayer,Moddable,Multiplayer,Casual,TrackIR,First-Person,Open World,Relaxing,Adventure,Replay Value,Family Friendly,Physics,Atmospheric,Management,Cult Classic,Action"
Bastion,https://store.steampowered.com/app/107100/Bastion/?snr=1_7_7_7000_150_35,"Great Soundtrack,Indie,Action,Singleplayer,Narration,RPG,Hack and Slash,Story Rich,Dynamic Narration,Isometric,Adventure,Action RPG,Fantasy,Atmospheric,Colorful,Post-apocalyptic,2D,Music,Twin Stick Shooter,Controller"
"Warhammer 40,000: Sanctus Reach",https://store.steampowered.com/app/502370/Warhammer_40000_Sanctus_Reach/?snr=1_7_7_7000_150_35,"Strategy,Warhammer 40K,Turn-Based,Games Workshop,Turn-Based Strategy,Turn-Based Tactics,Wargame,Tactical,Multiplayer,Sci-fi"
Radio General,https://store.steampowered.com/app/1011610/Radio_General/?snr=1_7_7_7000_150_34,"Strategy,Simulation,Indie,World War II,RTS,War,Voice Control,Military,Real Time Tactics,Historical,Tactical,Co-op"
Hue,https://store.steampowered.com/app/383270/Hue/?snr=1_7_7_7000_150_35,"Indie,Adventure,Puzzle,Platformer,Puzzle Platformer,Great Soundtrack,Colorful,2D,Singleplayer,Narration,Metroidvania,Side Scroller,Multiplayer"
Dynopunk,https://store.steampowered.com/app/1596730/Dynopunk/?snr=1_7_7_7000_150_35,"Crafting,Visual Novel,Management,Dinosaurs,Life Sim,Point & Click,2D,Cyberpunk,Funny,Relaxing,Choices Matter,Multiple Endings,Story Rich,Casual,Simulation,Pixel Graphics,Sci-fi,Atmospheric,Comedy,Adventure"
,https://store.steampowered.com/sub/94174/?snr=1_7_7_7000_150_35,
China: Mao's legacy,https://store.steampowered.com/app/950740/China_Maos_legacy/?snr=1_7_7_7000_150_35,"Political Sim,Strategy,Simulation,Indie,Politics,Cold War,Political,Management,RPG,Strategy RPG,Grand Strategy,CRPG,Choose Your Own Adventure,Story Rich,Nonlinear,Singleplayer,Turn-Based Strategy,2D,Minimalist,Diplomacy"
The Binding of Isaac,https://store.steampowered.com/app/113200/The_Binding_of_Isaac/?snr=1_7_7_7000_150_35,"Action Roguelike,Roguelike,Indie,Replay Value,Difficult,Procedural Generation,Dark,Action,Top-Down,Great Soundtrack,Addictive,Singleplayer,Adventure,Roguelite,2D,Dungeon Crawler,Survival,RPG,Perma Death,Bullet Hell"
"Hot Dogs, Horseshoes & Hand Grenades",https://store.steampowered.com/app/450540/Hot_Dogs_Horseshoes__Hand_Grenades/?snr=1_7_7_7000_150_35,"Sandbox,Physics,FPS,VR,Shooter,Simulation,First-Person,Gun Customization,Funny,Moddable,Realistic,Action,Comedy,Destruction,Atmospheric,Memes,America,Singleplayer,Early Access,Indie"
Keplerth,https://store.steampowered.com/app/747200/Keplerth/?snr=1_7_7_7000_150_35,"Adventure,Exploration,Sandbox,Survival,Open World,Building,Sci-fi,Casual,RPG,Multiplayer,Indie,Simulation,2D,Crafting,Base Building,Top-Down,Singleplayer,Early Access,Action,Pixel Graphics"
Empyrion - Galactic Survival,https://store.steampowered.com/app/383120/Empyrion__Galactic_Survival/?snr=1_7_7_7000_150_35,"Simulation,Co-op,Open World Survival Craft,Survival,Space,Building,Open World,Exploration,Space Sim,Voxel,Sandbox,Physics,Multiplayer,Singleplayer,Sci-fi,PvP,PvE,Strategy,Crafting,FPS"
Descenders,https://store.steampowered.com/app/681280/Descenders/?snr=1_7_7_7000_150_35,"Sports,Racing,Cycling,Action,Bikes,Multiplayer,Great Soundtrack,Procedural Generation,Roguelite,Open World,Simulation,BMX,Fast-Paced,Moddable,Physics,Addictive,Beautiful,Difficult,Relaxing,Competitive"
Love n War: Hero by Chance II,https://store.steampowered.com/app/1627680/Love_n_War_Hero_by_Chance_II/?snr=1_7_7_7000_150_35,"Early Access,Sexual Content,Nudity,Hentai,Strategy,NSFW,Anime,Mature,Tower Defense,Visual Novel,Tactical,Story Rich,Dating Sim,RPG,Tactical RPG,Simulation,Real Time Tactics,Lore-Rich,2D,Real-Time"
鬼谷八荒 Tale of Immortal,https://store.steampowered.com/app/1468810/_Tale_of_Immortal/?snr=1_7_7_7000_150_35,"Tactical RPG,Management,Singleplayer,Mythology,Sandbox,Simulation,RPG,Choose Your Own Adventure,Dating Sim,Action,Adventure,Exploration,2D,Sexual Content,Fantasy,Action RPG,Action-Adventure,Hand-drawn,Story Rich,Strategy RPG"
Iratus: Lord of the Dead,https://store.steampowered.com/app/807120/Iratus_Lord_of_the_Dead/?snr=1_7_7_7000_150_35,"RPG,Strategy,Indie,Turn-Based Combat,Roguelike,Dark Fantasy,Roguelite,Villain Protagonist,Dark,Turn-Based,Turn-Based Tactics,Lovecraftian,Fantasy,2D,Difficult,Replay Value,Gothic,Dungeon Crawler,Violent,Gore"
Who's Your Daddy?!,https://store.steampowered.com/app/427730/Whos_Your_Daddy/?snr=1_7_7_7000_150_35,"Funny,Multiplayer,First-Person,Comedy,Simulation,Online Co-Op,Strategy,Dark Humor,Co-op,Casual,Indie,Split Screen,Action,Early Access,Difficult,Survival,Third Person,Sandbox,Adventure,Singleplayer"
SKYHILL,https://store.steampowered.com/app/382140/SKYHILL/?snr=1_7_7_7000_150_36,"Survival,Action Roguelike,Adventure,Indie,Post-apocalyptic,Roguelike,Simulation,Zombies,RPG,2D,Atmospheric,Singleplayer,Point & Click,Crafting,Horror,Action,Turn-Based Combat,Replay Value,Difficult,Side Scroller"
Cine Tracer,https://store.steampowered.com/app/904960/Cine_Tracer/?snr=1_7_7_7000_150_36,"Simulation,Early Access,Cinematic"
Fobia - St. Dinfna Hotel,https://store.steampowered.com/app/1298140/Fobia__St_Dinfna_Hotel/?snr=1_7_7_7000_150_36,"Indie,Survival Horror,Violent,Puzzle,First-Person,Shooter,Singleplayer,Horror,Exploration,Atmospheric,Sci-fi,Mystery,Story Rich,Adventure,Action-Adventure,FPS,Thriller,Realistic,Demons,Gore"
Hot Lava,https://store.steampowered.com/app/382560/Hot_Lava/?snr=1_7_7_7000_150_36,"Precision Platformer,3D Platformer,Parkour,Racing,Exploration,Time Attack,First-Person,PvP,Difficult,Platformer,Female Protagonist,Multiplayer,Action,Adventure,Nostalgia,1990's,Singleplayer,Fast-Paced,Indie,Great Soundtrack"
Neon White,https://store.steampowered.com/app/1533420/Neon_White/?snr=1_7_7_7000_150_36,"Action,FPS,Parkour,Great Soundtrack,Platformer,3D Platformer,Anime,Adventure,Shooter,Indie,Singleplayer,Precision Platformer,Dating Sim,Fast-Paced,First-Person,3D,Stylized,Story Rich,Mystery,Card Game"
